age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
9.246822205600000381e+09,1.229133714335767680e+00,9.979642694058752372e-01,9.202262293596680243e-01,9.851470761059135661e-01,4.766928510272031710e-02,5.669052322815918039e-03,1.622023851049853693e+00
9.247157213000000000e+09,1.229162203228949091e+00,9.979640106684178891e-01,9.202895014609615565e-01,9.851479879725472122e-01,4.766467115902964236e-02,5.668697524292734546e-03,1.622198781399351919e+00
9.247575972399999619e+09,1.229197812906831500e+00,9.979637787945364602e-01,9.203237310018345108e-01,9.851464625019815680e-01,4.766134517203106380e-02,5.668688622618857365e-03,1.622383224988108275e+00
9.248099421500000000e+09,1.229242322723888448e+00,9.979635443158392238e-01,9.203723957507528031e-01,9.851464716075106764e-01,4.765719339056376236e-02,5.668940383700648428e-03,1.622510770345873876e+00
9.248753732899999619e+09,1.229297956454724838e+00,9.979633101769007641e-01,9.204042175360709344e-01,9.851448561462320397e-01,4.765412383066432861e-02,5.668922036739222625e-03,1.622659290131146292e+00
9.249571622200000763e+09,1.229367493087980323e+00,9.979630469093295764e-01,9.204393236539896161e-01,9.851435026387912464e-01,4.765137022356111252e-02,5.668910530249834587e-03,1.622832748193616670e+00
9.249990381500000000e+09,1.229403093462400953e+00,9.979628105053340859e-01,9.204704025006228418e-01,9.851424176538537969e-01,4.765049586627102124e-02,5.669238782305373314e-03,1.623002921923486053e+00
9.250513830600000381e+09,1.229447591661948724e+00,9.979625714965228989e-01,9.205172891798226731e-01,9.851423744592174847e-01,4.764719314140750117e-02,5.669022627919090979e-03,1.623114951641033477e+00
9.251168142100000381e+09,1.229503210881244035e+00,9.979623328274703775e-01,9.205524451289949228e-01,9.851409818568934718e-01,4.764432209110059518e-02,5.669309021721895096e-03,1.623264037690547612e+00
9.251986031399999619e+09,1.229572729367335304e+00,9.979620650297852391e-01,9.206048517520212249e-01,9.851409000430356722e-01,4.764101114408025861e-02,5.669075290493554541e-03,1.623415955061269456e+00
9.252404790700000763e+09,1.229608320451648584e+00,9.979617974586060258e-01,9.206613603932135570e-01,9.851409434868284576e-01,4.763682912410245607e-02,5.668734037011029583e-03,1.623563115812362456e+00
9.252928239799999237e+09,1.229652807039746776e+00,9.979615594690706137e-01,9.207301547033905909e-01,9.851419244376992124e-01,4.763321789848012910e-02,5.667755804208474135e-03,1.623736120863439547e+00
9.253582551200000763e+09,1.229708411738080098e+00,9.979613215927878311e-01,9.207817685564788635e-01,9.851413994427956622e-01,4.762844956850663392e-02,5.667355500690841007e-03,1.623880110534779542e+00
9.254400440500000000e+09,1.229777912086476022e+00,9.979610543613668394e-01,9.208258714806676348e-01,9.851406299576431769e-01,4.762491859385262205e-02,5.667167682167205400e-03,1.624052322815918492e+00
9.254819199799999237e+09,1.229813493885532516e+00,9.979607871299460697e-01,9.208959546082582381e-01,9.851418776416224210e-01,4.762017712745474085e-02,5.666540238737003549e-03,1.624192122131871141e+00
9.255342649000000000e+09,1.229857968876738372e+00,9.979605492536633982e-01,9.209501257106612604e-01,9.851421402296766106e-01,4.761731737978208701e-02,5.666382228363042207e-03,1.624356746472173540e+00
9.255996960399999619e+09,1.229913559070175522e+00,9.979603112641279861e-01,9.209854039729096220e-01,9.851409514598291617e-01,4.761484973612085947e-02,5.666791909216515460e-03,1.624517973227026291e+00
9.256814849700000763e+09,1.229983041290342083e+00,9.979600436929486618e-01,9.209984484359778900e-01,9.851380551541369934e-01,4.761196292101745053e-02,5.668429364198508159e-03,1.624679992751817181e+00
9.257233609000000000e+09,1.230018732163788542e+00,9.979597758952636344e-01,9.210462116922236708e-01,9.851376252916256293e-01,4.760859156492784627e-02,5.668592606854061869e-03,1.624808806541484296e+00
9.257757058100000381e+09,1.230063478264963539e+00,9.979595372262108910e-01,9.210697977304127537e-01,9.851353397358940667e-01,4.760617880359689635e-02,5.669120161272054453e-03,1.624961652585561911e+00
9.258411369500000000e+09,1.230119407335858339e+00,9.979592982174000371e-01,9.210843371310785122e-01,9.851330301932090805e-01,4.760479707354638157e-02,5.670166277831886759e-03,1.625110308274252846e+00
9.259229258799999237e+09,1.230189313120636285e+00,9.979590294004392348e-01,9.210704998980724367e-01,9.851286685768644302e-01,4.760388319101224730e-02,5.672293211624271185e-03,1.625258963962943115e+00
9.260251620399999619e+09,1.230276686666473607e+00,9.979587601304670264e-01,9.210880744750727933e-01,9.851265681215880532e-01,4.760190464110171382e-02,5.673440191170806696e-03,1.625379397041835094e+00
9.260775069600000381e+09,1.230321418193388805e+00,9.979584931255518487e-01,9.211092414324217881e-01,9.851241583501321175e-01,4.759904138259075934e-02,5.674196493691814266e-03,1.625496432535277869e+00
9.261429381000000000e+09,1.230377329038100598e+00,9.979582577408320221e-01,9.211290221749075524e-01,9.851213796461980587e-01,4.759631418605176495e-02,5.674871480667737118e-03,1.625640671362884371e+00
9.262247270299999237e+09,1.230447212043764837e+00,9.979579920949508409e-01,9.211708917529273233e-01,9.851208894878703548e-01,4.759379947450677328e-02,5.674655756642278150e-03,1.625783890914855867e+00
9.262901581700000763e+09,1.230503114001965104e+00,9.979577255430470695e-01,9.212657681940701337e-01,9.851237999954696178e-01,4.758763729642799534e-02,5.673723413893857863e-03,1.625865455616208433e+00
9.263719471000000000e+09,1.230572985901253080e+00,9.979574608031888117e-01,9.213192167433007507e-01,9.851238917302768128e-01,4.758320351536840520e-02,5.673338648667012457e-03,1.626007202881151859e+00
9.264138230299999237e+09,1.230608757924051000e+00,9.979572005934448375e-01,9.213629074271215691e-01,9.851235769326597280e-01,4.758118634623659943e-02,5.673741942059841101e-03,1.626180910099888299e+00
9.264661679399999619e+09,1.230653470676609684e+00,9.979569742689526901e-01,9.214056241364468880e-01,9.851231766064914019e-01,4.757828401549297342e-02,5.674097420100113892e-03,1.626326168203129807e+00
9.265315990799999237e+09,1.230709358067040293e+00,9.979567199483564410e-01,9.214709778250920191e-01,9.851246213051257916e-01,4.757442016806721907e-02,5.673554848354434368e-03,1.626447167546263284e+00
9.266133880100000381e+09,1.230779211759514435e+00,9.979564669867944104e-01,9.214932773109241193e-01,9.851227748533373241e-01,4.757266472626785897e-02,5.674446510679742942e-03,1.626627783188746790e+00
9.266401886100000381e+09,1.230802100079174455e+00,9.979562181023350353e-01,9.215254388547872155e-01,9.851217425989260423e-01,4.757139144714488121e-02,5.675185508165529746e-03,1.626775193096106076e+00
9.266736893500000000e+09,1.230830709539310730e+00,9.979560026501165249e-01,9.215511178056126074e-01,9.851206735146886828e-01,4.756935212575594957e-02,5.675830143378104292e-03,1.626920224693650496e+00
9.267155652799999237e+09,1.230866469914330352e+00,9.979557587487822845e-01,9.215876214636796737e-01,9.851200331151326317e-01,4.756725740107362738e-02,5.675898684001901527e-03,1.627034655371582428e+00
9.267679102000000000e+09,1.230911168117193810e+00,9.979555157534708565e-01,9.216066162313980570e-01,9.851183467122693882e-01,4.756664420485173794e-02,5.676448413327593243e-03,1.627208136084622225e+00
9.268333413399999619e+09,1.230967037312139523e+00,9.979552763822508998e-01,9.216135767514550547e-01,9.851159967383177340e-01,4.756644850392986734e-02,5.677576706154158735e-03,1.627380257763482385e+00
9.269151302700000763e+09,1.231036868263865935e+00,9.979550699902599575e-01,9.216132030170556266e-01,9.851125297968239547e-01,4.756537199030555496e-02,5.678433486602186588e-03,1.627490611338874738e+00
9.269570062000000000e+09,1.231072619324312667e+00,9.979548346961424343e-01,9.216095494801692656e-01,9.851095032956576070e-01,4.756623812543883667e-02,5.679249563976532938e-03,1.627655484835443200e+00
9.270093511100000381e+09,1.231117305876597845e+00,9.979545998550362063e-01,9.215911028562366880e-01,9.851049686063102495e-01,4.756611171260956283e-02,5.681435796960292335e-03,1.627787832113977151e+00
9.270512270399999619e+09,1.231153053303399636e+00,9.979543681850097103e-01,9.216067725203288541e-01,9.851034234070984441e-01,4.756567333348432625e-02,5.681982468459080907e-03,1.627891843529864380e+00
9.271035719600000381e+09,1.231197735322634434e+00,9.979541690412009336e-01,9.216330177353958542e-01,9.851026749416743611e-01,4.756506856327435973e-02,5.682228295091620515e-03,1.628024757072639828e+00
9.271690031000000000e+09,1.231253584290614267e+00,9.979539405422546139e-01,9.216631724387869262e-01,9.851019310063644507e-01,4.756443264853110059e-02,5.682800674986974304e-03,1.628152574237241801e+00
9.272213480100000381e+09,1.231298260625622643e+00,9.979537120433076280e-01,9.217012480463881996e-01,9.851016580670001188e-01,4.756226589503724511e-02,5.682885886430042582e-03,1.628247072413870900e+00
9.272867791600000381e+09,1.231354102508430026e+00,9.979534862624290792e-01,9.217457496206028500e-01,9.851018976647261116e-01,4.755964327617839132e-02,5.682866542843551319e-03,1.628371265487326358e+00
9.273685680799999237e+09,1.231423899306200331e+00,9.979532925547576205e-01,9.217754263969736295e-01,9.851011796869687531e-01,4.755809538154882887e-02,5.683222270040090909e-03,1.628496930847810331e+00
9.273953686799999237e+09,1.231446768987580098e+00,9.979530690389362135e-01,9.218093184443588717e-01,9.851004894335089190e-01,4.755690310086297529e-02,5.683501664816868748e-03,1.628622482955445872e+00
9.274288694299999237e+09,1.231475355159924900e+00,9.979528450701034004e-01,9.218443769960812384e-01,9.850998662257351990e-01,4.755505451992116106e-02,5.683663140727988547e-03,1.628746336270356698e+00
9.274707453600000381e+09,1.231511086416906320e+00,9.979526233663273960e-01,9.219406464472580387e-01,9.851036060839428732e-01,4.754981480894242968e-02,5.682866112482727952e-03,1.628840268182744300e+00
9.275230902700000763e+09,1.231555748217377344e+00,9.979524008697816528e-01,9.219684862624293320e-01,9.851018302339801247e-01,4.754587816258577793e-02,5.682795963668484454e-03,1.628993929647329919e+00
9.275885214100000381e+09,1.231611571925784743e+00,9.979521745226388463e-01,9.220038936329246759e-01,9.851007832566986977e-01,4.754337045006680473e-02,5.683031801399804003e-03,1.629146911594826275e+00
9.276703103399999619e+09,1.231681346028362434e+00,9.979519470429678574e-01,9.220354685270333306e-01,9.850998374142109215e-01,4.754123896350991724e-02,5.683254433849010100e-03,1.629271217921130388e+00
9.277121862700000763e+09,1.231717067985925951e+00,9.979517477859064511e-01,9.220691272735508370e-01,9.850990186640692370e-01,4.753879431017688645e-02,5.683379079933858699e-03,1.629397676051552502e+00
9.277645311899999619e+09,1.231761718171834996e+00,9.979515148700989213e-01,9.220638995220729051e-01,9.850957659290128232e-01,4.753909028517065705e-02,5.684782848988651285e-03,1.629583750481324200e+00
9.278299623299999237e+09,1.231817527353224140e+00,9.979512776506826999e-01,9.220924483000744187e-01,9.850941807968468522e-01,4.753696076921333502e-02,5.685028245260366660e-03,1.629683571541823861e+00
9.279117512600000381e+09,1.231887283299910152e+00,9.979510388457266679e-01,9.221597363473688080e-01,9.850956599016961190e-01,4.753407900518696882e-02,5.684066434120817191e-03,1.629786790187772727e+00
9.279536271899999619e+09,1.231922995962897893e+00,9.979508011732991513e-01,9.222306167750117245e-01,9.850972191895626118e-01,4.753049523205506860e-02,5.683144895694125856e-03,1.629891594373598096e+00
9.280059721000000000e+09,1.231967634523236432e+00,9.979505615755732695e-01,9.223097918412646035e-01,9.850988781399350191e-01,4.752356370472716335e-02,5.682274479603160316e-03,1.629996172053726822e+00
9.280714032399999619e+09,1.232023429185165497e+00,9.979503169947220309e-01,9.223793200298985306e-01,9.850996838433484504e-01,4.751793048540169789e-02,5.681728034610068756e-03,1.630163537112957917e+00
9.281531921700000763e+09,1.232093166985408050e+00,9.979500701488140946e-01,9.224617024168156876e-01,9.851017266755757174e-01,4.751234818455683795e-02,5.680723889555821735e-03,1.630312419307345273e+00
9.281950681000000000e+09,1.232128870358652373e+00,9.979498503929872255e-01,9.225399510747692711e-01,9.851034743708801944e-01,4.750669607465627525e-02,5.679788466329927649e-03,1.630441233097011944e+00
9.282474130200000763e+09,1.232173497316518596e+00,9.979496282588503631e-01,9.225898887857026942e-01,9.851036985435682736e-01,4.750389440304422090e-02,5.679557090760831151e-03,1.630628077646152363e+00
9.283128441600000381e+09,1.232229277466542205e+00,9.979493742780130017e-01,9.226225644974967999e-01,9.851029631248724439e-01,4.750236517248407342e-02,5.680131781014291156e-03,1.630780130920292281e+00
9.283946330899999619e+09,1.232298997129773310e+00,9.979491178056124623e-01,9.226572357244782197e-01,9.851020999796142874e-01,4.749998255906134198e-02,5.680762508777094030e-03,1.630907359170082671e+00
9.284365090200000763e+09,1.232334691218107237e+00,9.979488615597180701e-01,9.226954676210104012e-01,9.851010506240228670e-01,4.749619137466305763e-02,5.681408910734104221e-03,1.631040363315137132e+00
9.284888539299999237e+09,1.232379306562492394e+00,9.979486348954674790e-01,9.227184919250717154e-01,9.850988430089012704e-01,4.749316827108200634e-02,5.682189766472625636e-03,1.631203968379804303e+00
9.285542850700000763e+09,1.232435072208155846e+00,9.979483759315044278e-01,9.227558449795009166e-01,9.850973067793151738e-01,4.748886851344309712e-02,5.682625563432918553e-03,1.631337538789100261e+00
9.286360740000000000e+09,1.232504773743813953e+00,9.979481140229676805e-01,9.228017690094904024e-01,9.850969008811070182e-01,4.748518034383563541e-02,5.682607488278329337e-03,1.631498312532559503e+00
9.286779499299999237e+09,1.232540458552066731e+00,9.979478518879247861e-01,9.228462003669388736e-01,9.850960864798746774e-01,4.748094280731159078e-02,5.682691771048040651e-03,1.631631429930462396e+00
9.287302948500000000e+09,1.232585062306043033e+00,9.979476188815148419e-01,9.228796756438422122e-01,9.850948805635458827e-01,4.747755081655302689e-02,5.682936669007224162e-03,1.631794128972343216e+00
9.287957259899999619e+09,1.232640813454891182e+00,9.979473531223808092e-01,9.229108496228678460e-01,9.850932098801782333e-01,4.747389422183967422e-02,5.683388162812294184e-03,1.631952411153140270e+00
9.288775149200000763e+09,1.232710496872395867e+00,9.979470839656614523e-01,9.229685089129988640e-01,9.850933435185391662e-01,4.746887299825589684e-02,5.683467145348704633e-03,1.632078053863053935e+00
9.289193908500000000e+09,1.232746172405390306e+00,9.979468141294250971e-01,9.230123989218328440e-01,9.850922021563340847e-01,4.746392185553465620e-02,5.683684749371446451e-03,1.632234070986884777e+00
9.289717357600000381e+09,1.232790764557952556e+00,9.979465729688100639e-01,9.230469750164216336e-01,9.850907293030416456e-01,4.745989841219505623e-02,5.683972049197036011e-03,1.632392239914833176e+00
9.290371669100000381e+09,1.232846501226033675e+00,9.979463310154248479e-01,9.231037328138800291e-01,9.850912756800831449e-01,4.745690744977235087e-02,5.684122901990983426e-03,1.632550975107023516e+00
9.291189558299999237e+09,1.232916166526284663e+00,9.979460588008786104e-01,9.231452218623296124e-01,9.850907580466146118e-01,4.745404228861355156e-02,5.684465242700852995e-03,1.632708691023578851e+00
9.291843869799999237e+09,1.232971894363132925e+00,9.979457856803095606e-01,9.231332782169470175e-01,9.850858946068992150e-01,4.745186090285169467e-02,5.685954200548143204e-03,1.632863802124623120e+00
9.292367318899999619e+09,1.233016473798719703e+00,9.979455410088563516e-01,9.231560828104824479e-01,9.850845432059612827e-01,4.745060055720400072e-02,5.687016217807876368e-03,1.633020498765543671e+00
9.293021630299999237e+09,1.233072194564077684e+00,9.979452953181270347e-01,9.231848966001492407e-01,9.850833726018708436e-01,4.744834485492309406e-02,5.688017440938638106e-03,1.633182971301727848e+00
9.293356637799999237e+09,1.233100722082765666e+00,9.979450515526961940e-01,9.232033069831704353e-01,9.850810702620669268e-01,4.744471306258351423e-02,5.688756053364741119e-03,1.633317221228113514e+00
